,Category,PP_Message,PP_Words,Message,Words,Words_Count,Chars_Count,Sents_Count,Punct_Count,All_Caps_Count,StopWords_Count,MeanLength,Comma_Count,QMark_Count,ExcMark_Count,Quotes_Count,Currency_Count
3834,ham,askd u question hour  answer,['askd' 'u' 'question' 'hour' '' 'answer'],I had askd u a question some hours before. Its answer,"['I', 'had', 'askd', 'u', 'a', 'question', 'some', 'hours', 'before', '.', 'Its', 'answer']",11,53,2,1,0,4,3.5833333333333335,0,0,0,0,0
3835,ham,watch tv lor  nice one like lor ,['watch' 'tv' 'lor' '' 'nice' 'one' 'like' 'lor' ''],Watching tv lor. Nice one then i like lor.,"['Watching', 'tv', 'lor', '.', 'Nice', 'one', 'then', 'i', 'like', 'lor', '.']",9,42,2,2,0,2,3.090909090909091,0,0,0,0,0
3836,ham,think chennai forgot come auction ,['think' 'chennai' 'forgot' 'come' 'auction' ''],I'm thinking that chennai forgot to come for auction..,"['I', ""'m"", 'thinking', 'that', 'chennai', 'forgot', 'to', 'come', 'for', 'auction', '..']",9,54,1,3,0,3,4.181818181818182,0,0,0,0,0
3837,ham,ü come n pick  ar ,['ü' 'come' 'n' 'pick' '' 'ar' ''],Then ü come n pick me at 530 ar?,"['Then', 'ü', 'come', 'n', 'pick', 'me', 'at', '530', 'ar', '?']",9,32,1,1,0,2,2.4,0,1,0,0,0
3838,ham,earli bird  purchas yet ,['earli' 'bird' '' 'purchas' 'yet' ''],Early bird! Any purchases yet?,"['Early', 'bird', '!', 'Any', 'purchases', 'yet', '?']",5,30,2,2,0,0,3.7142857142857144,0,1,1,0,0
3839,ham,went pay rent  go bank authoris payment ,['went' 'pay' 'rent' '' 'go' 'bank' 'authoris' 'payment' ''],Went to pay rent. So i had to go to the bank to authorise the payment.,"['Went', 'to', 'pay', 'rent', '.', 'So', 'i', 'had', 'to', 'go', 'to', 'the', 'bank', 'to', 'authorise', 'the', 'payment', '.']",16,70,2,2,0,8,3.0555555555555554,0,0,0,0,0
3840,ham,erm  ill pick pm  give enough time get  park ,['erm' '' 'ill' 'pick' 'pm' '' 'give' 'enough' 'time' 'get' '' 'park' ''],"Erm … ill pick you up at about 6.45pm. That'll give enough time to get there, park and that.","['Erm', '…', 'ill', 'pick', 'you', 'up', 'at', 'about', '6.45pm', '.', 'That', ""'ll"", 'give', 'enough', 'time', 'to', 'get', 'there', ',', 'park', 'and', 'that', '.']",18,92,2,5,0,8,3.217391304347826,1,0,0,0,0
3841,ham,hey mate  how u honey  u ave good holiday  gimmi de goss  x,"['hey' 'mate' '' 'how' 'u' 'honey' '' 'u' 'ave' 'good' 'holiday' ''
 'gimmi' 'de' 'goss' '' 'x']",HEY MATE! HOWS U HONEY?DID U AVE GOOD HOLIDAY? GIMMI DE GOSS!x,"['HEY', 'MATE', '!', 'HOWS', 'U', 'HONEY', '?', 'DID', 'U', 'AVE', 'GOOD', 'HOLIDAY', '?', 'GIMMI', 'DE', 'GOSS', '!', 'x']",14,62,3,4,11,0,2.8333333333333335,0,2,2,0,0
3842,ham,howz painit come todaydo said ystrdayic medicin ,['howz' 'painit' 'come' 'todaydo' 'said' 'ystrdayic' 'medicin' ''],Howz pain.it will come down today.do as i said ystrday.ice and medicine.,"['Howz', 'pain.it', 'will', 'come', 'down', 'today.do', 'as', 'i', 'said', 'ystrday.ice', 'and', 'medicine', '.']",9,72,1,4,0,5,4.6923076923076925,0,0,0,0,0
3843,ham,chile  pleas   lt  decim  gt  hour drive  come time sublet febapril audit season ,"['chile' '' 'pleas' '' '' 'lt' '' 'decim' '' 'gt' '' 'hour' 'drive' ''
 'come' 'time' 'sublet' 'febapril' 'audit' 'season' '']","chile, please! It's only a  &lt;DECIMAL&gt;  hour drive for me. I come down all the time and will be subletting feb-april for audition season.","['chile', ',', 'please', '!', 'It', ""'s"", 'only', 'a', '&', 'lt', ';', 'DECIMAL', '&', 'gt', ';', 'hour', 'drive', 'for', 'me', '.', 'I', 'come', 'down', 'all', 'the', 'time', 'and', 'will', 'be', 'subletting', 'feb-april', 'for', 'audition', 'season', '.']",25,142,3,10,1,11,3.342857142857143,1,0,1,0,0
3844,ham,ye amma  life take lot turn sit tri hold steer ,['ye' 'amma' '' 'life' 'take' 'lot' 'turn' 'sit' 'tri' 'hold' 'steer' ''],Yes ammae....life takes lot of turns you can only sit and try to hold the steering...,"['Yes', 'ammae', '....', 'life', 'takes', 'lot', 'of', 'turns', 'you', 'can', 'only', 'sit', 'and', 'try', 'to', 'hold', 'the', 'steering', '...']",17,85,1,7,0,7,3.6842105263157894,0,0,0,0,0
3845,ham,yeah thought  lem know anyth goin later,['yeah' 'thought' '' 'lem' 'know' 'anyth' 'goin' 'later'],"Yeah that's what I thought, lemme know if anything's goin on later","['Yeah', 'that', ""'s"", 'what', 'I', 'thought', ',', 'lem', 'me', 'know', 'if', 'anything', ""'s"", 'goin', 'on', 'later']",13,66,1,3,0,5,3.4375,1,0,0,0,0
3846,ham,mmmm  cant wait lick ,['mmmm' '' 'cant' 'wait' 'lick' ''],Mmmm.... I cant wait to lick it!,"['Mmmm', '....', 'I', 'cant', 'wait', 'to', 'lick', 'it', '!']",7,32,1,5,0,2,2.888888888888889,0,0,1,0,0
3847,ham,pl go today  lt    gt   dont want excus,['pl' 'go' 'today' '' 'lt' '' '' '' 'gt' '' '' 'dont' 'want' 'excus'],Pls go there today  &lt;#&gt; . I dont want any excuses,"['Pls', 'go', 'there', 'today', '&', 'lt', ';', '#', '&', 'gt', ';', '.', 'I', 'dont', 'want', 'any', 'excuses']",11,55,2,6,0,2,2.588235294117647,0,0,0,0,0
3848,spam,fantasi footbal back tv  go sky gamestar sky activ play k dream team  score start saturday  regist  sky opt ,"['fantasi' 'footbal' 'back' 'tv' '' 'go' 'sky' 'gamestar' 'sky' 'activ'
 'play' 'k' 'dream' 'team' '' 'score' 'start' 'saturday' '' 'regist' ''
 'sky' 'opt' '']","Fantasy Football is back on your TV. Go to Sky Gamestar on Sky Active and play £250k Dream Team. Scoring starts on Saturday, so register now!SKY OPT OUT to 88088","['Fantasy', 'Football', 'is', 'back', 'on', 'your', 'TV', '.', 'Go', 'to', 'Sky', 'Gamestar', 'on', 'Sky', 'Active', 'and', 'play', '£250k', 'Dream', 'Team', '.', 'Scoring', 'starts', 'on', 'Saturday', ',', 'so', 'register', 'now', '!', 'SKY', 'OPT', 'OUT', 'to', '88088']",31,161,3,4,4,10,3.7714285714285714,1,0,1,0,1
3849,ham,plz tell an  bslvyl sent via fullonsmscom,['plz' 'tell' 'an' '' 'bslvyl' 'sent' 'via' 'fullonsmscom'],Can you plz tell me the ans. BSLVYL sent via fullonsms.com,"['Can', 'you', 'plz', 'tell', 'me', 'the', 'ans', '.', 'BSLVYL', 'sent', 'via', 'fullonsms.com']",10,58,2,2,1,3,4.0,0,0,0,0,0
3850,ham,u town alon ,['u' 'town' 'alon' ''],U in town alone?,"['U', 'in', 'town', 'alone', '?']",4,16,1,1,0,1,2.6,0,1,0,0,0
3851,ham,look forward sex cuddl  two sleep,['look' 'forward' 'sex' 'cuddl' '' 'two' 'sleep'],I to am looking forward to all the sex cuddling.. Only two more sleeps,"['I', 'to', 'am', 'looking', 'forward', 'to', 'all', 'the', 'sex', 'cuddling', '..', 'Only', 'two', 'more', 'sleeps']",14,70,1,2,0,6,3.8,0,0,0,0,0
3852,ham,rounder   requir  ,['rounder' '' '' 'requir' '' ''],We have all rounder:)so not required:),"['We', 'have', 'all', 'rounder', ':', ')', 'so', 'not', 'required', ':', ')']",7,38,1,4,0,4,3.0,0,0,0,0,0
3853,ham, true  k  u knw di   lt    gt  ,['' 'true' '' 'k' '' 'u' 'knw' 'di' '' '' 'lt' '' '' '' 'gt' '' ''],"No, its true..k,Do u knw dis no. &lt;#&gt; ?","['No', ',', 'its', 'true', '..', 'k', ',', 'Do', 'u', 'knw', 'dis', 'no', '.', '&', 'lt', ';', '#', '&', 'gt', ';', '?']",11,44,2,11,0,2,1.7142857142857142,2,1,0,0,0
3854,ham,dont worri   day big lambu ji vl come  til enjoy batchlor parti   ,"['dont' 'worri' '' '' 'day' 'big' 'lambu' 'ji' 'vl' 'come' '' 'til'
 'enjoy' 'batchlor' 'parti' '' '' '']","Dont worry, 1 day very big lambu ji vl come..til then enjoy batchlor party:-)","['Dont', 'worry', ',', '1', 'day', 'very', 'big', 'lambu', 'ji', 'vl', 'come', '..', 'til', 'then', 'enjoy', 'batchlor', 'party', ':', '-', ')']",15,77,1,6,0,2,3.2,1,0,0,0,0
3855,ham,oh ya  got hip hop open  haha think go jazz zoom cine  actual tonight free leh  kb lesson tonight,"['oh' 'ya' '' 'got' 'hip' 'hop' 'open' '' 'haha' 'think' 'go' 'jazz'
 'zoom' 'cine' '' 'actual' 'tonight' 'free' 'leh' '' 'kb' 'lesson'
 'tonight']",oh ya... Got hip hop open. Haha i was thinking can go for jazz then zoom to cine... Actually tonight i'm free leh... And there's a kb lesson tonight,"['oh', 'ya', '...', 'Got', 'hip', 'hop', 'open', '.', 'Haha', 'i', 'was', 'thinking', 'can', 'go', 'for', 'jazz', 'then', 'zoom', 'to', 'cine', '...', 'Actually', 'tonight', 'i', ""'m"", 'free', 'leh', '...', 'And', 'there', ""'s"", 'a', 'kb', 'lesson', 'tonight']",29,148,2,12,0,9,3.4285714285714284,0,0,0,0,0
3856,spam,free msg  singl  find partner area  real peopl wait chat  send chat cncl send stopc  per msg,"['free' 'msg' '' 'singl' '' 'find' 'partner' 'area' '' 'real' 'peopl'
 'wait' 'chat' '' 'send' 'chat' 'cncl' 'send' 'stopc' '' 'per' 'msg']",Free msg: Single? Find a partner in your area! 1000s of real people are waiting to chat now!Send CHAT to 62220Cncl send STOPCS 08717890890£1.50 per msg,"['Free', 'msg', ':', 'Single', '?', 'Find', 'a', 'partner', 'in', 'your', 'area', '!', '1000s', 'of', 'real', 'people', 'are', 'waiting', 'to', 'chat', 'now', '!', 'Send', 'CHAT', 'to', '62220Cncl', 'send', 'STOPCS', '08717890890£1.50', 'per', 'msg']",26,151,3,5,2,8,4.064516129032258,0,1,2,0,1
3857,ham,ok part tomorrow,['ok' 'part' 'tomorrow'],I'm ok. Will do my part tomorrow,"['I', ""'m"", 'ok.', 'Will', 'do', 'my', 'part', 'tomorrow']",6,32,2,2,0,2,3.25,0,0,0,0,0
3858,ham, found diff farm shop buy chees  way back  call ,"['' 'found' 'diff' 'farm' 'shop' 'buy' 'chees' '' 'way' 'back' '' 'call'
 '']","No! But we found a diff farm shop to buy some cheese. On way back now, can i call in?","['No', '!', 'But', 'we', 'found', 'a', 'diff', 'farm', 'shop', 'to', 'buy', 'some', 'cheese', '.', 'On', 'way', 'back', 'now', ',', 'can', 'i', 'call', 'in', '?']",20,85,3,4,0,8,2.75,1,1,1,0,0
3859,ham,r u still work ,['r' 'u' 'still' 'work' ''],R u still working now?,"['R', 'u', 'still', 'working', 'now', '?']",5,22,1,1,0,1,3.0,0,1,0,0,0
3860,spam,win newest harri potter order phoenix  book   repli harri  answer  question  chanc first among reader ,"['win' 'newest' 'harri' 'potter' 'order' 'phoenix' '' 'book' '' '' 'repli'
 'harri' '' 'answer' '' 'question' '' 'chanc' 'first' 'among' 'reader' '']","Win the newest Harry Potter and the Order of the Phoenix (Book 5) reply HARRY, answer 5 questions - chance to be the first among readers!","['Win', 'the', 'newest', '\x93Harry', 'Potter', 'and', 'the', 'Order', 'of', 'the', 'Phoenix', '(', 'Book', '5', ')', 'reply', 'HARRY', ',', 'answer', '5', 'questions', '-', 'chance', 'to', 'be', 'the', 'first', 'among', 'readers', '!']",25,138,1,5,1,8,3.7666666666666666,1,0,1,0,0
3861,ham,yep  like pink furnitur tho ,['yep' '' 'like' 'pink' 'furnitur' 'tho' ''],Yep. I do like the pink furniture tho.,"['Yep', '.', 'I', 'do', 'like', 'the', 'pink', 'furniture', 'tho', '.']",8,38,2,2,0,2,3.1,0,0,0,0,0
3862,spam,free msg  rington   http  tm  widelivecomindex  wml  idbaecefff    firsttruejul,"['free' 'msg' '' 'rington' '' '' 'http' '' 'tm' '' 'widelivecomindex' ''
 'wml' '' 'idbaecefff' '' '' '' 'firsttruejul']",Free Msg: Ringtone!From: http://tms. widelive.com/index. wml?id=1b6a5ecef91ff9*37819&first=true18:0430-JUL-05,"['Free', 'Msg', ':', 'Ringtone', '!', 'From', ':', 'http', ':', '//tms', '.', 'widelive.com/index', '.', 'wml', '?', 'id=1b6a5ecef91ff9', '*', '37819', '&', 'first=true18:0430-JUL-05']",7,109,3,18,0,0,5.2,0,1,1,0,0
3863,ham,custom place  wil cal u sir ,['custom' 'place' '' 'wil' 'cal' 'u' 'sir' ''],"Customer place, i wil cal u sir.","['Customer', 'place', ',', 'i', 'wil', 'cal', 'u', 'sir', '.']",7,32,1,2,0,1,2.888888888888889,1,0,0,0,0
3864,spam,oh god  found number  glad  text back xafter msg cst std ntwk chg ,"['oh' 'god' '' 'found' 'number' '' 'glad' '' 'text' 'back' 'xafter' 'msg'
 'cst' 'std' 'ntwk' 'chg' '']","Oh my god! I've found your number again! I'm so glad, text me back xafter this msgs cst std ntwk chg £1.50","['Oh', 'my', 'god', '!', 'I', ""'ve"", 'found', 'your', 'number', 'again', '!', 'I', ""'m"", 'so', 'glad', ',', 'text', 'me', 'back', 'xafter', 'this', 'msgs', 'cst', 'std', 'ntwk', 'chg', '£1.50']",21,106,3,6,0,6,3.1481481481481484,1,0,2,0,1
3865,ham,pure heart person wonder smile make even hisher enemi feel guilti enemi  catch world smile    goodmorn  amp  smiley sunday   ,"['pure' 'heart' 'person' 'wonder' 'smile' 'make' 'even' 'hisher' 'enemi'
 'feel' 'guilti' 'enemi' '' 'catch' 'world' 'smile' '' '' '' 'goodmorn' ''
 'amp' '' 'smiley' 'sunday' '' '' '']",A pure hearted person can have a wonderful smile that makes even his/her enemies to feel guilty for being an enemy.. So catch the world with your smile..:) GOODMORNING &amp; HAVE A SMILEY SUNDAY..:),"['A', 'pure', 'hearted', 'person', 'can', 'have', 'a', 'wonderful', 'smile', 'that', 'makes', 'even', 'his/her', 'enemies', 'to', 'feel', 'guilty', 'for', 'being', 'an', 'enemy', '..', 'So', 'catch', 'the', 'world', 'with', 'your', 'smile', '..', ':', ')', 'GOODMORNING', '&', 'amp', ';', 'HAVE', 'A', 'SMILEY', 'SUNDAY', '..', ':', ')']",33,198,1,13,4,11,3.8372093023255816,0,0,0,0,0
3866,ham,that alrit girl  u know gail neva wrong   take care sweet dont worryc u ltr hun  love yaxxx,"['that' 'alrit' 'girl' '' 'u' 'know' 'gail' 'neva' 'wrong' '' '' 'take'
 'care' 'sweet' 'dont' 'worryc' 'u' 'ltr' 'hun' '' 'love' 'yaxxx']","THATS ALRITE GIRL, U KNOW GAIL IS NEVA WRONG!!TAKE CARE SWEET AND DONT WORRY.C U L8TR HUN!LOVE Yaxxx","['THAT\x92S', 'ALRITE', 'GIRL', ',', 'U', 'KNOW', 'GAIL', 'IS', 'NEVA', 'WRONG', '!', '!', 'TAKE', 'CARE', 'SWEET', 'AND', 'DON\x92T', 'WORRY.C', 'U', 'L8TR', 'HUN', '!', 'LOVE', 'Yaxxx']",19,102,2,5,17,0,3.5416666666666665,1,0,3,0,0
3867,ham,theoret yeah  could abl come,['theoret' 'yeah' '' 'could' 'abl' 'come'],"Theoretically yeah, he could be able to come","['Theoretically', 'yeah', ',', 'he', 'could', 'be', 'able', 'to', 'come']",8,44,1,1,0,3,4.111111111111111,1,0,0,0,0
3868,ham,alright hook  guy,['alright' 'hook' '' 'guy'],"Alright we're hooked up, where you guys at","['Alright', 'we', ""'re"", 'hooked', 'up', ',', 'where', 'you', 'guys', 'at']",8,42,1,2,0,5,3.5,1,0,0,0,0
3869,ham,know  peopl still town,['know' '' 'peopl' 'still' 'town'],"not that I know of, most people up here are still out of town","['not', 'that', 'I', 'know', 'of', ',', 'most', 'people', 'up', 'here', 'are', 'still', 'out', 'of', 'town']",14,61,1,1,0,9,3.2,1,0,0,0,0
3870,ham,let math  good ,['let' 'math' '' 'good' ''],No let me do the math. Your not good at it.,"['No', 'let', 'me', 'do', 'the', 'math', '.', 'Your', 'not', 'good', 'at', 'it', '.']",11,43,2,2,0,6,2.5384615384615383,0,0,0,0,0
3871,ham,oh ok wait   lect havent finish,['oh' 'ok' 'wait' '' '' 'lect' 'havent' 'finish'],Oh ok wait 4 me there... My lect havent finish,"['Oh', 'ok', 'wait', '4', 'me', 'there', '...', 'My', 'lect', 'havent', 'finish']",10,46,1,3,0,2,3.3636363636363638,0,0,0,0,0
3872,ham,yeah usual guy town definit peopl around know,['yeah' 'usual' 'guy' 'town' 'definit' 'peopl' 'around' 'know'],Yeah my usual guy's out of town but there're definitely people around I know,"['Yeah', 'my', 'usual', 'guy', ""'s"", 'out', 'of', 'town', 'but', 'there', ""'re"", 'definitely', 'people', 'around', 'I', 'know']",14,76,1,2,0,5,3.9375,0,0,0,0,0
3873,ham,join today formallypl keep prayingwil talk later ,['join' 'today' 'formallypl' 'keep' 'prayingwil' 'talk' 'later' ''],I am joining today formally.Pls keep praying.will talk later.,"['I', 'am', 'joining', 'today', 'formally.Pls', 'keep', 'praying.will', 'talk', 'later', '.']",7,61,1,3,0,1,5.3,0,0,0,0,0
3874,ham,happi sad  one thing past   good morn       ,"['happi' 'sad' '' 'one' 'thing' 'past' '' '' 'good' 'morn' '' '' '' '' ''
 '' '']","Happy or sad , one thing about past is- ""Its no more"" GOOD MORNING :-):-).","['Happy', 'or', 'sad', ',', 'one', 'thing', 'about', 'past', 'is-', '``', 'Its', 'no', 'more', ""''"", 'GOOD', 'MORNING', ':', '-', ')', ':', '-', ')', '.']",12,74,1,11,2,4,2.6956521739130435,1,0,0,2,0
3875,ham, multimedia messag email ,['' 'multimedia' 'messag' 'email' ''],No. Did you multimedia message them or e-mail?,"['No', '.', 'Did', 'you', 'multimedia', 'message', 'them', 'or', 'e-mail', '?']",7,46,2,3,0,3,3.9,0,1,0,0,0
3876,ham,oki scare u say fat  u dun wan alreadi ,['oki' 'scare' 'u' 'say' 'fat' '' 'u' 'dun' 'wan' 'alreadi' ''],Okie but i scared u say i fat... Then u dun wan me already...,"['Okie', 'but', 'i', 'scared', 'u', 'say', 'i', 'fat', '...', 'Then', 'u', 'dun', 'wan', 'me', 'already', '...']",14,61,1,6,0,4,3.0,0,0,0,0,0
3877,ham,u get messag,['u' 'get' 'messag'],did u get that message,"['did', 'u', 'get', 'that', 'message']",5,22,1,0,0,2,3.6,0,0,0,0,0
3878,ham,sorri sir  call tomorrow  senthilhsbc,['sorri' 'sir' '' 'call' 'tomorrow' '' 'senthilhsbc'],"Sorry sir, i will call you tomorrow.  senthil.hsbc","['Sorry', 'sir', ',', 'i', 'will', 'call', 'you', 'tomorrow', '.', 'senthil.hsbc']",7,50,2,3,0,3,4.2,1,0,0,0,0
3879,ham,need  person give na ,['need' '' 'person' 'give' 'na' ''],What you need. You have a person to give na.,"['What', 'you', 'need', '.', 'You', 'have', 'a', 'person', 'to', 'give', 'na', '.']",10,44,2,2,0,4,2.9166666666666665,0,0,0,0,0
3880,ham,left vagu  said would inform person account delay rent discuss hous agenc rent anoth place  check onlin place around usc  lt    gt ,"['left' 'vagu' '' 'said' 'would' 'inform' 'person' 'account' 'delay'
 'rent' 'discuss' 'hous' 'agenc' 'rent' 'anoth' 'place' '' 'check' 'onlin'
 'place' 'around' 'usc' '' 'lt' '' '' '' 'gt' '']",She left it very vague. She just said she would inform the person in accounting about the delayed rent and that i should discuss with the housing agency about my renting another place. But checking online now and all places around usc are  &lt;#&gt;  and up,"['She', 'left', 'it', 'very', 'vague', '.', 'She', 'just', 'said', 'she', 'would', 'inform', 'the', 'person', 'in', 'accounting', 'about', 'the', 'delayed', 'rent', 'and', 'that', 'i', 'should', 'discuss', 'with', 'the', 'housing', 'agency', 'about', 'my', 'renting', 'another', 'place', '.', 'But', 'checking', 'online', 'now', 'and', 'all', 'places', 'around', 'usc', 'are', '&', 'lt', ';', '#', '&', 'gt', ';', 'and', 'up']",47,257,3,7,0,22,3.888888888888889,0,0,0,0,0
3881,ham,hi juan  im come home fri hey  cours expect welcom parti lot present  ill phone u get back  load love nicki x x x x x x x x x,"['hi' 'juan' '' 'im' 'come' 'home' 'fri' 'hey' '' 'cours' 'expect'
 'welcom' 'parti' 'lot' 'present' '' 'ill' 'phone' 'u' 'get' 'back' ''
 'load' 'love' 'nicki' 'x' 'x' 'x' 'x' 'x' 'x' 'x' 'x' 'x']",Hi juan. Im coming home on fri hey. Of course i expect a welcome party and lots of presents. Ill phone u when i get back. Loads of love nicky x x x x x x x x x,"['Hi', 'juan', '.', 'Im', 'coming', 'home', 'on', 'fri', 'hey', '.', 'Of', 'course', 'i', 'expect', 'a', 'welcome', 'party', 'and', 'lots', 'of', 'presents', '.', 'Ill', 'phone', 'u', 'when', 'i', 'get', 'back', '.', 'Loads', 'of', 'love', 'nicky', 'x', 'x', 'x', 'x', 'x', 'x', 'x', 'x', 'x']",39,159,5,4,0,8,2.813953488372093,0,0,0,0,0
3882,ham,plz tell an  bslvyl sent via fullonsmscom,['plz' 'tell' 'an' '' 'bslvyl' 'sent' 'via' 'fullonsmscom'],Can you plz tell me the ans. BSLVYL sent via fullonsms.com,"['Can', 'you', 'plz', 'tell', 'me', 'the', 'ans', '.', 'BSLVYL', 'sent', 'via', 'fullonsms.com']",10,58,2,2,1,3,4.0,0,0,0,0,0
3883,ham,short cute   good person  dont tri prove   gud noon ,"['short' 'cute' '' '' 'good' 'person' '' 'dont' 'tri' 'prove' '' '' 'gud'
 'noon' '']","Short But Cute: ""Be a good person, but dont try to prove it.."" .Gud noon....","['Short', 'But', 'Cute', ':', '``', 'Be', 'a', 'good', 'person', ',', 'but', 'dont', 'try', 'to', 'prove', 'it', '..', ""''"", '.Gud', 'noon', '....']",14,76,1,11,0,4,3.0476190476190474,1,0,0,2,0
3884,ham,gumbi special  lt    gt   chees pizza   know doin tonight,"['gumbi' 'special' '' 'lt' '' '' '' 'gt' '' '' 'chees' 'pizza' '' ''
 'know' 'doin' 'tonight']","Gumby's has a special where a  &lt;#&gt; "" cheese pizza is $2 so I know what we're doin tonight","['Gumby', ""'s"", 'has', 'a', 'special', 'where', 'a', '&', 'lt', ';', '#', '&', 'gt', ';', '``', 'cheese', 'pizza', 'is', '$', '2', 'so', 'I', 'know', 'what', 'we', ""'re"", 'doin', 'tonight']",19,95,1,9,0,8,2.75,0,0,0,1,1
3885,spam,link pictur sent  also use http  altocoukwavewaveasp ,['link' 'pictur' 'sent' '' 'also' 'use' 'http' '' 'altocoukwavewaveasp' ''],A link to your picture has been sent. You can also use http://alto18.co.uk/wave/wave.asp?o=44345,"['A', 'link', 'to', 'your', 'picture', 'has', 'been', 'sent', '.', 'You', 'can', 'also', 'use', 'http', ':', '//alto18.co.uk/wave/wave.asp', '?', 'o=44345']",13,96,2,11,0,5,4.666666666666667,0,1,0,0,0
3886,ham,like person size,['like' 'person' 'size'],Like a personal sized or what,"['Like', 'a', 'personal', 'sized', 'or', 'what']",6,29,1,0,0,3,4.0,0,0,0,0,0
3887,ham, great aunt anniversari parti tarpon spring,['' 'great' 'aunt' 'anniversari' 'parti' 'tarpon' 'spring'],"Same, I'm at my great aunts anniversary party in tarpon springs","['Same', ',', 'I', ""'m"", 'at', 'my', 'great', 'aunts', 'anniversary', 'party', 'in', 'tarpon', 'springs']",11,63,1,2,0,3,4.076923076923077,1,0,0,0,0
